leg,transition,expected_time_s,observed_time_s,delay_s,paired
fl,liftoff,0.371686644,0.633743917,0.262057273,True
fl,landing,0.908685968,1.248325504,0.339639536,True
fl,liftoff,4.689091291,4.943039494,0.253948203,True
fl,landing,5.228880393,5.77979702,0.550916627,True
fl,liftoff,9.009350989,9.269438446,0.260087457,True
fl,landing,9.548652068,10.100191132,0.551539064,True
fl,liftoff,13.328614288,13.583275287,0.254660999,True
fl,landing,13.868811925,14.409982147,0.541170222,True
fl,liftoff,17.648746853,17.920895976,0.272149123,True
fl,landing,18.189249349,18.743938763,0.554689414,True
fl,liftoff,21.969587587,22.230810678,0.261223091,True
fl,landing,22.508899489,23.060701052,0.551801563,True
fl,liftoff,26.289843511,26.543217758,0.253374247,True
fl,landing,26.828902044,27.381529373,0.552627329,True
fl,liftoff,30.608794438,30.874953418,0.26615898,True
fl,landing,31.149221215,31.701489652,0.552268437,True
fl,liftoff,34.929094883,35.194624297,0.265529414,True
fl,landing,35.470658021,36.019052438,0.548394417,True
fl,liftoff,39.248952229,39.509493808,0.260541579,True
fl,landing,39.788807782,40.334537567,0.545729785,True
fl,liftoff,43.568876632,43.832846906,0.263970274,True
fl,landing,44.109577632,44.657574282,0.54799665,True
fl,liftoff,47.888779755,48.151307471,0.262527716,True
fl,landing,48.429161125,48.982432136,0.553271011,True
fl,liftoff,52.208821402,52.482050545,0.273229143,True
fl,landing,52.748605559,53.298284268,0.549678709,True
fl,liftoff,56.52854507,56.79684391,0.26829884,True
fl,landing,57.068674091,57.611615967,0.542941876,True
fl,liftoff,60.848759029,61.117655129,0.2688961,True
fl,landing,61.391832936,61.929840805,0.538007869,True
fl,liftoff,65.169152439,65.438932893,0.269780454,True
fl,landing,65.708542119,66.249777025,0.541234906,True
fl,liftoff,69.49043592,69.758663653,0.268227733,True
fl,landing,70.028650483,70.574805912,0.546155429,True
fl,liftoff,73.809189934,74.067434603,0.258244669,True
fl,landing,74.348589773,74.900869628,0.552279855,True
fl,liftoff,78.13102299,78.38991994,0.25889695,True
fl,landing,78.668677466,79.2152056,0.546528134,True
fl,liftoff,82.448740607,82.70951039,0.260769783,True
fl,landing,82.988664586,83.53194794,0.543283354,True
fl,liftoff,86.769554732,87.023457866,0.253903134,True
fl,landing,87.308972479,87.855924029,0.54695155,True
fl,liftoff,91.08897583,91.344936619,0.255960789,True
fl,landing,91.629110496,92.211845514,0.582735018,True
fl,liftoff,95.408852909,95.659639416,0.250786507,True
fl,landing,95.95031484,96.494666699,0.544351859,True
fl,liftoff,99.729272428,99.985564111,0.256291683,True
fl,landing,100.270679841,100.816453928,0.545774087,True
fl,liftoff,104.050934614,104.310942136,0.260007522,True
fl,landing,104.589855601,105.138631976,0.548776375,True
fl,liftoff,108.369799709,108.630533456,0.260733747,True
fl,landing,108.909861988,109.461877615,0.552015627,True
fl,liftoff,112.688836719,112.945140385,0.256303666,True
fl,landing,113.228820685,113.771673905,0.54285322,True
fl,liftoff,117.008758703,117.266958934,0.258200231,True
fl,landing,117.548908948,118.094520783,0.545611835,True
fl,liftoff,121.328624177,121.59658672,0.267962543,True
fl,landing,121.869046967,122.415939475,0.546892508,True
fl,liftoff,125.653832485,125.914722816,0.260890331,True
fr,liftoff,2.529791967,2.777881336,0.248089369,True
fr,landing,3.068416525,3.601836818,0.533420293,True
fr,liftoff,6.850683989,7.111263951,0.260579962,True
